Dendrometer,.id,Timestamp,Moisture,T1,T2,T3,Radius
FB8a,24641,2022-09-04T07:00:00Z,4,16.625,-200,-200,2747.798423079274
FB8a,24642,2022-09-04T07:15:00Z,4,16.5625,-200,-200,2747.798423079274
FB8a,24643,2022-09-04T07:30:00Z,4,16.625,-200,-200,2747.798423079274
FB8a,24644,2022-09-04T07:45:00Z,4,16.625,-200,-200,2747.798423079274
FB8a,24645,2022-09-04T08:00:00Z,4,16.625,-200,-200,2747.798423079274
FB8a,24646,2022-09-04T08:15:00Z,4,16.625,-200,-200,2747.798423079274
FB8a,24647,2022-09-04T08:30:00Z,4,16.5625,-200,-200,2747.798423079274
FB8a,24648,2022-09-04T08:45:00Z,4,16.5,-200,-200,2747.798423079274
FB8a,24649,2022-09-04T09:00:00Z,4,16.375,-200,-200,2748.070105739258
FB8a,24650,2022-09-04T09:15:00Z,4,16.3125,-200,-200,2748.070105739258
FB8a,24651,2022-09-04T09:30:00Z,4,16.125,-200,-200,2747.798423079274
FB8a,24652,2022-09-04T09:45:00Z,4,16,-200,-200,2747.798423079274
FB8a,24653,2022-09-04T10:00:00Z,4,15.75,-200,-200,2747.798423079274
FB8a,24654,2022-09-04T10:15:00Z,4,15.75,-200,-200,2748.070105739258
FB8a,24655,2022-09-04T10:30:00Z,4,15.8125,-200,-200,2747.798423079274
FB8a,24656,2022-09-04T10:45:00Z,4,15.8125,-200,-200,2747.798423079274
FB8a,24657,2022-09-04T11:00:00Z,4,16,-200,-200,2747.798423079274
FB8a,24658,2022-09-04T11:15:00Z,4,16,-200,-200,2747.798423079274
FB8a,24659,2022-09-04T11:30:00Z,4,15.875,-200,-200,2747.798423079274
FB8a,24660,2022-09-04T11:45:00Z,4,15.875,-200,-200,2747.798423079274
FB8a,24661,2022-09-04T12:00:00Z,4,15.9375,-200,-200,2747.798423079274
FB8a,24662,2022-09-04T12:15:00Z,4,16.375,-200,-200,2747.798423079274
FB8a,24663,2022-09-04T12:30:00Z,4,16.875,-200,-200,2747.798423079274
FB8a,24664,2022-09-04T12:45:00Z,4,17.125,-200,-200,2747.798423079274
FB8a,24665,2022-09-04T13:00:00Z,4,19.9375,-200,-200,2747.798423079274
FB8a,24666,2022-09-04T13:15:00Z,4,20.5,-200,-200,2747.52674041929
FB8a,24667,2022-09-04T13:30:00Z,4,19.875,-200,-200,2747.52674041929
FB8a,24668,2022-09-04T13:45:00Z,4,18.6875,-200,-200,2747.52674041929
FB8a,24669,2022-09-04T14:00:00Z,4,18.5625,-200,-200,2747.52674041929
FB8a,24670,2022-09-04T14:15:00Z,4,18.8125,-200,-200,2747.52674041929
FB8a,24671,2022-09-04T14:30:00Z,4,19.375,-200,-200,2747.52674041929
FB8a,24672,2022-09-04T14:45:00Z,4,19.75,-200,-200,2746.9833750993216
FB8a,24673,2022-09-04T15:00:00Z,4,19.9375,-200,-200,2746.7116924393376
FB8a,24674,2022-09-04T15:15:00Z,4,20,-200,-200,2746.4400097793537
FB8a,24675,2022-09-04T15:30:00Z,4,20.1875,-200,-200,2746.4400097793537
FB8a,24676,2022-09-04T15:45:00Z,4,19.75,-200,-200,2746.7116924393376
FB8a,24677,2022-09-04T16:00:00Z,4,19.75,-200,-200,2746.4400097793537
FB8a,24678,2022-09-04T16:15:00Z,4,20,-200,-200,2746.4400097793537
FB8a,24679,2022-09-04T16:30:00Z,4,19.875,-200,-200,2746.7116924393376
FB8a,24680,2022-09-04T16:45:00Z,4,20.125,-200,-200,2746.4400097793537
FB8a,24681,2022-09-04T17:00:00Z,4,20.3125,-200,-200,2746.4400097793537
FB8a,24682,2022-09-04T17:15:00Z,4,20.5,-200,-200,2746.4400097793537
FB8a,24683,2022-09-04T17:30:00Z,4,20.8125,-200,-200,2746.168327119369
FB8a,24684,2022-09-04T17:45:00Z,4,20.875,-200,-200,2746.168327119369
FB8a,24685,2022-09-04T18:00:00Z,4,20.25,-200,-200,2746.4400097793537
FB8a,24686,2022-09-04T18:15:00Z,4,20.5,-200,-200,2746.4400097793537
FB8a,24687,2022-09-04T18:30:00Z,4,20.625,-200,-200,2746.4400097793537
FB8a,24688,2022-09-04T18:45:00Z,4,20.75,-200,-200,2746.168327119369
FB8a,24689,2022-09-04T19:00:00Z,4,20.9375,-200,-200,2746.168327119369
FB8a,24690,2022-09-04T19:15:00Z,4,20.9375,-200,-200,2746.168327119369
FB8a,24691,2022-09-04T19:30:00Z,4,21.125,-200,-200,2745.8966444593852
FB8a,24692,2022-09-04T19:45:00Z,4,21.375,-200,-200,2745.8966444593852
FB8a,24693,2022-09-04T20:00:00Z,4,21.375,-200,-200,2745.8966444593852
FB8a,24694,2022-09-04T20:15:00Z,4,20.875,-200,-200,2745.8966444593852
FB8a,24695,2022-09-04T20:30:00Z,4,21,-200,-200,2745.8966444593852
FB8a,24696,2022-09-04T20:45:00Z,4,20.875,-200,-200,2745.8966444593852
FB8a,24697,2022-09-04T21:00:00Z,4,20.625,-200,-200,2745.8966444593852
FB8a,24698,2022-09-04T21:15:00Z,4,20.5,-200,-200,2745.8966444593852
FB8a,24699,2022-09-04T21:30:00Z,4,20.125,-200,-200,2745.8966444593852
FB8a,24700,2022-09-04T21:45:00Z,4,20.1875,-200,-200,2745.8966444593852
FB8a,24701,2022-09-04T22:00:00Z,4,20.0625,-200,-200,2745.8966444593852
FB8a,24702,2022-09-04T22:15:00Z,4,19.875,-200,-200,2745.8966444593852
FB8a,24703,2022-09-04T22:30:00Z,4,19.625,-200,-200,2745.8966444593852
FB8a,24704,2022-09-04T22:45:00Z,4,19.5,-200,-200,2746.168327119369
FB8a,24705,2022-09-04T23:00:00Z,4,19.3125,-200,-200,2745.8966444593852
FB8a,24706,2022-09-04T23:15:00Z,4,19.0625,-200,-200,2746.168327119369
FB8a,24707,2022-09-04T23:30:00Z,4,18.875,-200,-200,2746.168327119369
FB8a,24708,2022-09-04T23:45:00Z,4,18.8125,-200,-200,2746.168327119369
FB8a,24709,2022-09-05T00:00:00Z,4,18.625,-200,-200,2746.168327119369
FB8a,24710,2022-09-05T00:15:00Z,4,18.5,-200,-200,2746.168327119369
FB8a,24711,2022-09-05T00:30:00Z,4,18.5,-200,-200,2746.168327119369
FB8a,24712,2022-09-05T00:45:00Z,4,18.375,-200,-200,2746.168327119369
FB8a,24713,2022-09-05T01:00:00Z,4,18.3125,-200,-200,2746.168327119369
FB8a,24714,2022-09-05T01:15:00Z,4,18.375,-200,-200,2746.168327119369
FB8a,24715,2022-09-05T01:30:00Z,4,18.375,-200,-200,2746.168327119369
FB8a,24716,2022-09-05T01:45:00Z,4,18.375,-200,-200,2746.168327119369
FB8a,24717,2022-09-05T02:00:00Z,4,18.3125,-200,-200,2746.168327119369
FB8a,24718,2022-09-05T02:15:00Z,4,18.25,-200,-200,2746.168327119369
FB8a,24719,2022-09-05T02:30:00Z,4,18.25,-200,-200,2746.168327119369
FB8a,24720,2022-09-05T02:45:00Z,4,18.125,-200,-200,2746.168327119369
FB8a,24721,2022-09-05T03:00:00Z,4,18,-200,-200,2746.168327119369
FB8a,24722,2022-09-05T03:15:00Z,4,18,-200,-200,2746.168327119369
FB8a,24723,2022-09-05T03:30:00Z,4,18,-200,-200,2746.168327119369
FB8a,24724,2022-09-05T03:45:00Z,4,18,-200,-200,2746.168327119369
FB8a,24725,2022-09-05T04:00:00Z,4,17.875,-200,-200,2746.168327119369
FB8a,24726,2022-09-05T04:15:00Z,4,17.75,-200,-200,2746.168327119369
FB8a,24727,2022-09-05T04:30:00Z,4,17.625,-200,-200,2746.4400097793537
FB8a,24728,2022-09-05T04:45:00Z,4,17.625,-200,-200,2746.168327119369
FB8a,24729,2022-09-05T05:00:00Z,4,17.625,-200,-200,2746.168327119369
FB8a,24730,2022-09-05T05:15:00Z,4,17.75,-200,-200,2746.4400097793537
FB8a,24731,2022-09-05T05:30:00Z,4,17.8125,-200,-200,2746.168327119369
FB8a,24732,2022-09-05T05:45:00Z,4,17.875,-200,-200,2746.168327119369
FB8a,24733,2022-09-05T06:00:00Z,4,17.875,-200,-200,2746.4400097793537
FB8a,24734,2022-09-05T06:15:00Z,4,17.9375,-200,-200,2746.168327119369
FB8a,24735,2022-09-05T06:30:00Z,4,18,-200,-200,2746.168327119369
FB8a,24736,2022-09-05T06:45:00Z,4,18,-200,-200,2746.168327119369
FB8a,24737,2022-09-05T07:00:00Z,4,18,-200,-200,2746.4400097793537
FB8a,24738,2022-09-05T07:15:00Z,4,18,-200,-200,2746.168327119369
FB8a,24739,2022-09-05T07:30:00Z,4,18,-200,-200,2746.168327119369
FB8a,24740,2022-09-05T07:45:00Z,4,18.0625,-200,-200,2746.168327119369
FB8a,24741,2022-09-05T08:00:00Z,4,18.0625,-200,-200,2746.4400097793537
FB8a,24742,2022-09-05T08:15:00Z,4,18,-200,-200,2746.168327119369
FB8a,24743,2022-09-05T08:30:00Z,4,18,-200,-200,2746.4400097793537
FB8a,24744,2022-09-05T08:45:00Z,4,17.75,-200,-200,2746.4400097793537
FB8a,24745,2022-09-05T09:00:00Z,4,17.75,-200,-200,2746.168327119369
FB8a,24746,2022-09-05T09:15:00Z,4,17.5625,-200,-200,2746.4400097793537
FB8a,24747,2022-09-05T09:30:00Z,4,17.625,-200,-200,2746.4400097793537
FB8a,24748,2022-09-05T09:45:00Z,4,17.625,-200,-200,2746.4400097793537
FB8a,24749,2022-09-05T10:00:00Z,4,17.625,-200,-200,2746.4400097793537
FB8a,24750,2022-09-05T10:15:00Z,4,17.5625,-200,-200,2746.168327119369
FB8a,24751,2022-09-05T10:30:00Z,4,17.5,-200,-200,2746.4400097793537
FB8a,24752,2022-09-05T10:45:00Z,4,17.625,-200,-200,2746.4400097793537
FB8a,24753,2022-09-05T11:00:00Z,4,17.5,-200,-200,2746.168327119369
FB8a,24754,2022-09-05T11:15:00Z,4,17.5,-200,-200,2746.4400097793537
FB8a,24755,2022-09-05T11:30:00Z,4,17.375,-200,-200,2746.4400097793537
FB8a,24756,2022-09-05T11:45:00Z,4,17.375,-200,-200,2746.4400097793537
FB8a,24757,2022-09-05T12:00:00Z,4,17.5,-200,-200,2746.4400097793537
FB8a,24758,2022-09-05T12:15:00Z,4,17.5,-200,-200,2746.4400097793537
FB8a,24759,2022-09-05T12:30:00Z,4,17.6875,-200,-200,2746.4400097793537
FB8a,24760,2022-09-05T12:45:00Z,4,17.875,-200,-200,2746.4400097793537
FB8a,24761,2022-09-05T13:00:00Z,4,20,-200,-200,2746.4400097793537
FB8a,24762,2022-09-05T13:15:00Z,4,20.75,-200,-200,2746.168327119369
FB8a,24763,2022-09-05T13:30:00Z,4,20.4375,-200,-200,2746.168327119369
FB8a,24764,2022-09-05T13:45:00Z,4,19.25,-200,-200,2746.168327119369
FB8a,24765,2022-09-05T14:00:00Z,4,18.875,-200,-200,2745.8966444593852
FB8a,24766,2022-09-05T14:15:00Z,4,18.75,-200,-200,2745.8966444593852
FB8a,24767,2022-09-05T14:30:00Z,4,18.5625,-200,-200,2746.168327119369
FB8a,24768,2022-09-05T14:45:00Z,4,18.25,-200,-200,2746.168327119369
FB8a,24769,2022-09-05T15:00:00Z,4,18.25,-200,-200,2745.8966444593852
FB8a,24770,2022-09-05T15:15:00Z,4,18.0625,-200,-200,2746.168327119369
FB8a,24771,2022-09-05T15:30:00Z,4,18.25,-200,-200,2746.168327119369
FB8a,24772,2022-09-05T15:45:00Z,4,18.375,-200,-200,2746.168327119369
FB8a,24773,2022-09-05T16:00:00Z,4,18.625,-200,-200,2746.168327119369
FB8a,24774,2022-09-05T16:15:00Z,4,18.5625,-200,-200,2746.168327119369
FB8a,24775,2022-09-05T16:30:00Z,4,18.25,-200,-200,2746.168327119369
FB8a,24776,2022-09-05T16:45:00Z,4,18,-200,-200,2746.168327119369
FB8a,24777,2022-09-05T17:00:00Z,4,17.75,-200,-200,2746.168327119369
FB8a,24778,2022-09-05T17:15:00Z,4,17.875,-200,-200,2746.168327119369
FB8a,24779,2022-09-05T17:30:00Z,4,17.5625,-200,-200,2746.168327119369
FB8a,24780,2022-09-05T17:45:00Z,4,17.625,-200,-200,2746.168327119369
FB8a,24781,2022-09-05T18:00:00Z,4,17.6875,-200,-200,2746.168327119369
FB8a,24782,2022-09-05T18:15:00Z,4,17.8125,-200,-200,2746.168327119369
FB8a,24783,2022-09-05T18:30:00Z,4,17.75,-200,-200,2746.168327119369
FB8a,24784,2022-09-05T18:45:00Z,4,17.625,-200,-200,2746.168327119369
FB8a,24785,2022-09-05T19:00:00Z,4,17.625,-200,-200,2746.168327119369
FB8a,24786,2022-09-05T19:15:00Z,4,17.375,-200,-200,2746.168327119369
FB8a,24787,2022-09-05T19:30:00Z,4,17.1875,-200,-200,2746.168327119369
FB8a,24788,2022-09-05T19:45:00Z,4,16.75,-200,-200,2746.4400097793537
FB8a,24789,2022-09-05T20:00:00Z,4,16.875,-200,-200,2746.4400097793537
FB8a,24790,2022-09-05T20:15:00Z,4,16.875,-200,-200,2746.168327119369
FB8a,24791,2022-09-05T20:30:00Z,4,17,-200,-200,2746.168327119369
FB8a,24792,2022-09-05T20:45:00Z,4,16.875,-200,-200,2746.168327119369
FB8a,24793,2022-09-05T21:00:00Z,4,17,-200,-200,2746.4400097793537
FB8a,24794,2022-09-05T21:15:00Z,4,16.875,-200,-200,2746.4400097793537
FB8a,24795,2022-09-05T21:30:00Z,4,16.9375,-200,-200,2746.4400097793537
FB8a,24796,2022-09-05T21:45:00Z,4,16.875,-200,-200,2746.168327119369
FB8a,24797,2022-09-05T22:00:00Z,4,16.8125,-200,-200,2746.168327119369
FB8a,24798,2022-09-05T22:15:00Z,4,16.875,-200,-200,2746.4400097793537
FB8a,24799,2022-09-05T22:30:00Z,4,17,-200,-200,2746.4400097793537
FB8a,24800,2022-09-05T22:45:00Z,4,17.0625,-200,-200,2746.4400097793537
FB8a,24801,2022-09-05T23:00:00Z,4,17.125,-200,-200,2746.4400097793537
FB8a,24802,2022-09-05T23:15:00Z,4,17.0625,-200,-200,2746.168327119369
FB8a,24803,2022-09-05T23:30:00Z,4,17.0625,-200,-200,2746.168327119369
FB8a,24804,2022-09-05T23:45:00Z,4,17.375,-200,-200,2746.168327119369
FB8a,24805,2022-09-06T00:00:00Z,4,17.5625,-200,-200,2746.168327119369
FB8a,24806,2022-09-06T00:15:00Z,4,17.875,-200,-200,2746.4400097793537
FB8a,24807,2022-09-06T00:30:00Z,4,18,-200,-200,2746.4400097793537
