Dendrometer,.id,Timestamp,Moisture,T1,T2,T3,Radius
FB7b,43767,2023-03-22T12:30:00Z,4,14.375,-200,-200,2929.2824399486585
FB7b,43768,2023-03-22T12:45:00Z,4,14.375,-200,-200,2929.5541226086425
FB7b,43769,2023-03-22T13:00:00Z,4,14.625,-200,-200,2930.369170588595
FB7b,43770,2023-03-22T13:15:00Z,4,14.625,-200,-200,2931.1842185685473
FB7b,43771,2023-03-22T13:30:00Z,4,14.75,-200,-200,2932.2709492084837
FB7b,43772,2023-03-22T13:45:00Z,4,14.875,-200,-200,2933.085997188436
FB7b,43773,2023-03-22T14:00:00Z,4,15.1875,-200,-200,2933.6293625084045
FB7b,43774,2023-03-22T14:15:00Z,4,15.375,-200,-200,2934.1727278283724
FB7b,43775,2023-03-22T14:30:00Z,4,15.5625,-200,-200,2934.4444104883564
FB7b,43776,2023-03-22T14:45:00Z,4,15.25,-200,-200,2935.259458468309
FB7b,43777,2023-03-22T15:00:00Z,4,16.75,-200,-200,2936.346189108245
FB7b,43778,2023-03-22T15:15:00Z,4,17.8125,-200,-200,2936.346189108245
FB7b,43779,2023-03-22T15:30:00Z,4,16.25,-200,-200,2936.6178717682296
FB7b,43780,2023-03-22T15:45:00Z,4,15.75,-200,-200,2937.1612370881976
FB7b,43781,2023-03-22T16:00:00Z,4,15.875,-200,-200,2936.8895544282136
FB7b,43782,2023-03-22T16:15:00Z,4,16.125,-200,-200,2937.1612370881976
FB7b,43783,2023-03-22T16:30:00Z,4,15.875,-200,-200,2936.8895544282136
FB7b,43784,2023-03-22T16:45:00Z,4,16.125,-200,-200,2937.432919748182
FB7b,43785,2023-03-22T17:00:00Z,4,16.5,-200,-200,2937.432919748182
FB7b,43786,2023-03-22T17:15:00Z,4,16.6875,-200,-200,2937.432919748182
FB7b,43787,2023-03-22T17:30:00Z,4,17,-200,-200,2937.432919748182
FB7b,43788,2023-03-22T17:45:00Z,4,16.625,-200,-200,2937.432919748182
FB7b,43789,2023-03-22T18:00:00Z,4,16.5,-200,-200,2937.704602408166
FB7b,43790,2023-03-22T18:15:00Z,4,16.875,-200,-200,2937.704602408166
FB7b,43791,2023-03-22T18:30:00Z,4,16.875,-200,-200,2938.5196503881184
FB7b,43792,2023-03-22T18:45:00Z,4,16.625,-200,-200,2938.7913330481024
FB7b,43793,2023-03-22T19:00:00Z,4,16.75,-200,-200,2938.247967728134
FB7b,43794,2023-03-22T19:15:00Z,4,16.9375,-200,-200,2938.247967728134
FB7b,43795,2023-03-22T19:30:00Z,4,17.4375,-200,-200,2938.247967728134
FB7b,43796,2023-03-22T19:45:00Z,4,16.5625,-200,-200,2938.5196503881184
FB7b,43797,2023-03-22T20:00:00Z,4,16.875,-200,-200,2938.5196503881184
FB7b,43798,2023-03-22T20:15:00Z,4,16.75,-200,-200,2938.5196503881184
FB7b,43799,2023-03-22T20:30:00Z,4,16.5,-200,-200,2938.5196503881184
FB7b,43800,2023-03-22T20:45:00Z,4,16.5,-200,-200,2938.5196503881184
FB7b,43801,2023-03-22T21:00:00Z,4,16.625,-200,-200,2938.5196503881184
FB7b,43802,2023-03-22T21:15:00Z,4,16.875,-200,-200,2938.5196503881184
FB7b,43803,2023-03-22T21:30:00Z,4,16.4375,-200,-200,2938.7913330481024
FB7b,43804,2023-03-22T21:45:00Z,4,16.5,-200,-200,2938.7913330481024
FB7b,43805,2023-03-22T22:00:00Z,4,16.875,-200,-200,2938.5196503881184
FB7b,43806,2023-03-22T22:15:00Z,4,16.9375,-200,-200,2938.7913330481024
FB7b,43807,2023-03-22T22:30:00Z,4,17.0625,-200,-200,2938.5196503881184
FB7b,43808,2023-03-22T22:45:00Z,4,16.875,-200,-200,2938.5196503881184
FB7b,43809,2023-03-22T23:00:00Z,4,16.8125,-200,-200,2938.5196503881184
FB7b,43810,2023-03-22T23:15:00Z,4,16.625,-200,-200,2938.5196503881184
FB7b,43811,2023-03-22T23:30:00Z,4,16.5,-200,-200,2938.5196503881184
FB7b,43812,2023-03-22T23:45:00Z,4,16.375,-200,-200,2938.5196503881184
FB7b,43813,2023-03-23T00:00:00Z,4,15.625,-200,-200,2938.5196503881184
FB7b,43814,2023-03-23T00:15:00Z,4,15.5,-200,-200,2938.7913330481024
FB7b,43815,2023-03-23T00:30:00Z,4,15.3125,-200,-200,2938.7913330481024
FB7b,43816,2023-03-23T00:45:00Z,4,15.1875,-200,-200,2939.3346983680703
FB7b,43817,2023-03-23T01:00:00Z,4,15,-200,-200,2939.0630157080864
FB7b,43818,2023-03-23T01:15:00Z,4,15,-200,-200,2939.0630157080864
FB7b,43819,2023-03-23T01:30:00Z,4,15,-200,-200,2938.7913330481024
FB7b,43820,2023-03-23T01:45:00Z,4,15.0625,-200,-200,2938.7913330481024
FB7b,43821,2023-03-23T02:00:00Z,4,15.25,-200,-200,2939.0630157080864
FB7b,43822,2023-03-23T02:15:00Z,4,15.25,-200,-200,2939.0630157080864
FB7b,43823,2023-03-23T02:30:00Z,4,15.25,-200,-200,2938.7913330481024
FB7b,43824,2023-03-23T02:45:00Z,4,15.25,-200,-200,2938.7913330481024
FB7b,43825,2023-03-23T03:00:00Z,4,15.1875,-200,-200,2939.0630157080864
FB7b,43826,2023-03-23T03:15:00Z,4,15.1875,-200,-200,2939.0630157080864
FB7b,43827,2023-03-23T03:30:00Z,4,15.0625,-200,-200,2939.0630157080864
FB7b,43828,2023-03-23T03:45:00Z,4,14.5,-200,-200,2939.0630157080864
FB7b,43829,2023-03-23T04:00:00Z,4,14.625,-200,-200,2939.0630157080864
FB7b,43830,2023-03-23T04:15:00Z,4,14.6875,-200,-200,2939.0630157080864
FB7b,43831,2023-03-23T04:30:00Z,4,14.625,-200,-200,2939.3346983680703
FB7b,43832,2023-03-23T04:45:00Z,4,14.75,-200,-200,2939.0630157080864
FB7b,43833,2023-03-23T05:00:00Z,4,15,-200,-200,2939.0630157080864
FB7b,43834,2023-03-23T05:15:00Z,4,15.125,-200,-200,2939.0630157080864
FB7b,43835,2023-03-23T05:30:00Z,4,15.0625,-200,-200,2939.0630157080864
FB7b,43836,2023-03-23T05:45:00Z,4,14.875,-200,-200,2939.0630157080864
FB7b,43837,2023-03-23T06:00:00Z,4,14.875,-200,-200,2939.3346983680703
FB7b,43838,2023-03-23T06:15:00Z,4,15.25,-200,-200,2939.0630157080864
FB7b,43839,2023-03-23T06:30:00Z,4,15,-200,-200,2939.606381028055
FB7b,43840,2023-03-23T06:45:00Z,4,14.5,-200,-200,2939.8780636880388
FB7b,43841,2023-03-23T07:00:00Z,4,14.375,-200,-200,2940.693111667991
FB7b,43842,2023-03-23T07:15:00Z,4,14.5625,-200,-200,2941.236476987959
FB7b,43843,2023-03-23T07:30:00Z,4,14.6875,-200,-200,2941.5081596479436
FB7b,43844,2023-03-23T07:45:00Z,4,14.75,-200,-200,2942.323207627896
FB7b,43845,2023-03-23T08:00:00Z,4,14.75,-200,-200,2942.59489028788
FB7b,43846,2023-03-23T08:15:00Z,4,14.8125,-200,-200,2942.866572947864
FB7b,43847,2023-03-23T08:30:00Z,4,14.4375,-200,-200,2943.9533035878003
FB7b,43848,2023-03-23T08:45:00Z,4,14.25,-200,-200,2945.0400342277367
FB7b,43849,2023-03-23T09:00:00Z,4,14.0625,-200,-200,2946.1267648676735
FB7b,43850,2023-03-23T09:15:00Z,4,14,-200,-200,2946.6701301876415
FB7b,43851,2023-03-23T09:30:00Z,4,14.0625,-200,-200,2947.21349550761
FB7b,43852,2023-03-23T09:45:00Z,4,13.9375,-200,-200,2947.485178167594
FB7b,43853,2023-03-23T10:00:00Z,4,13.625,-200,-200,2948.5719088075302
FB7b,43854,2023-03-23T10:15:00Z,4,13.375,-200,-200,2949.1152741274987
FB7b,43855,2023-03-23T10:30:00Z,4,13.125,-200,-200,2949.9303221074506
FB7b,43856,2023-03-23T10:45:00Z,4,13.3125,-200,-200,2950.473687427419
FB7b,43857,2023-03-23T11:00:00Z,4,13.375,-200,-200,2950.473687427419
FB7b,43858,2023-03-23T11:15:00Z,4,13.4375,-200,-200,2951.2887354073714
FB7b,43859,2023-03-23T11:30:00Z,4,13.625,-200,-200,2951.5604180673554
FB7b,43860,2023-03-23T11:45:00Z,4,13.75,-200,-200,2951.5604180673554
FB7b,43861,2023-03-23T12:00:00Z,4,14.0625,-200,-200,2951.5604180673554
FB7b,43862,2023-03-23T12:15:00Z,4,14.125,-200,-200,2951.8321007273394
FB7b,43863,2023-03-23T12:30:00Z,4,14,-200,-200,2951.8321007273394
FB7b,43864,2023-03-23T12:45:00Z,4,14,-200,-200,2952.103783387324
FB7b,43865,2023-03-23T13:00:00Z,4,14.3125,-200,-200,2952.103783387324
FB7b,43866,2023-03-23T13:15:00Z,4,14.5625,-200,-200,2952.103783387324
FB7b,43867,2023-03-23T13:30:00Z,4,14.875,-200,-200,2952.103783387324
FB7b,43868,2023-03-23T13:45:00Z,4,15.25,-200,-200,2952.375466047308
FB7b,43869,2023-03-23T14:00:00Z,4,15.6875,-200,-200,2952.375466047308
FB7b,43870,2023-03-23T14:15:00Z,4,16.8125,-200,-200,2952.103783387324
FB7b,43871,2023-03-23T14:30:00Z,4,16.75,-200,-200,2952.375466047308
FB7b,43872,2023-03-23T14:45:00Z,4,17.125,-200,-200,2952.103783387324
FB7b,43873,2023-03-23T15:00:00Z,4,17.75,-200,-200,2952.375466047308
FB7b,43874,2023-03-23T15:15:00Z,4,21.3125,-200,-200,2952.375466047308
FB7b,43875,2023-03-23T15:30:00Z,4,24.875,-200,-200,2952.103783387324
FB7b,43876,2023-03-23T15:45:00Z,4,20.1875,-200,-200,2951.2887354073714
FB7b,43877,2023-03-23T16:00:00Z,4,19.6875,-200,-200,2951.2887354073714
FB7b,43878,2023-03-23T16:15:00Z,4,20.0625,-200,-200,2951.2887354073714
FB7b,43879,2023-03-23T16:30:00Z,4,18.625,-200,-200,2951.2887354073714
FB7b,43880,2023-03-23T16:45:00Z,4,18.375,-200,-200,2951.2887354073714
FB7b,43881,2023-03-23T17:00:00Z,4,18.1875,-200,-200,2951.2887354073714
FB7b,43882,2023-03-23T17:15:00Z,4,18.75,-200,-200,2951.2887354073714
FB7b,43883,2023-03-23T17:30:00Z,4,19.3125,-200,-200,2950.745370087403
FB7b,43884,2023-03-23T17:45:00Z,4,19.0625,-200,-200,2949.6586394474666
FB7b,43885,2023-03-23T18:00:00Z,4,19.25,-200,-200,2948.3002261475463
FB7b,43886,2023-03-23T18:15:00Z,4,19,-200,-200,2945.583399547705
FB7b,43887,2023-03-23T18:30:00Z,4,19.1875,-200,-200,2944.2249862477847
FB7b,43888,2023-03-23T18:45:00Z,4,19.1875,-200,-200,2942.0515249679115
FB7b,43889,2023-03-23T19:00:00Z,4,19.0625,-200,-200,2940.421429008007
FB7b,43890,2023-03-23T19:15:00Z,4,19.5625,-200,-200,2939.0630157080864
FB7b,43891,2023-03-23T19:30:00Z,4,19.3125,-200,-200,2936.8895544282136
FB7b,43892,2023-03-23T19:45:00Z,4,19.5625,-200,-200,2935.5311411282933
FB7b,43893,2023-03-23T20:00:00Z,4,19.625,-200,-200,2933.9010451683885
FB7b,43894,2023-03-23T20:15:00Z,4,19.5625,-200,-200,2932.2709492084837
FB7b,43895,2023-03-23T20:30:00Z,4,19.375,-200,-200,2930.9125359085633
FB7b,43896,2023-03-23T20:45:00Z,4,19.4375,-200,-200,2928.467391968706
FB7b,43897,2023-03-23T21:00:00Z,4,19.375,-200,-200,2926.2939306888334
FB7b,43898,2023-03-23T21:15:00Z,4,19,-200,-200,2923.848786748976
FB7b,43899,2023-03-23T21:30:00Z,4,19,-200,-200,2921.9470081290874
FB7b,43900,2023-03-23T21:45:00Z,4,19,-200,-200,2920.860277489151
FB7b,43901,2023-03-23T22:00:00Z,4,18.8125,-200,-200,2919.5018641892307
FB7b,43902,2023-03-23T22:15:00Z,4,18.5,-200,-200,2917.600085569342
FB7b,43903,2023-03-23T22:30:00Z,4,18.1875,-200,-200,2915.969989609437
FB7b,43904,2023-03-23T22:45:00Z,4,18,-200,-200,2915.1549416294847
FB7b,43905,2023-03-23T23:00:00Z,4,17.75,-200,-200,2914.8832589695007
FB7b,43906,2023-03-23T23:15:00Z,4,17.25,-200,-200,2914.8832589695007
FB7b,43907,2023-03-23T23:30:00Z,4,16.75,-200,-200,2914.3398936495328
FB7b,43908,2023-03-23T23:45:00Z,4,16.3125,-200,-200,2914.0682109895483
FB7b,43909,2023-03-24T00:00:00Z,4,16,-200,-200,2913.7965283295644
FB7b,43910,2023-03-24T00:15:00Z,4,15.6875,-200,-200,2913.7965283295644
FB7b,43911,2023-03-24T00:30:00Z,4,15.625,-200,-200,2914.0682109895483
FB7b,43912,2023-03-24T00:45:00Z,4,15.625,-200,-200,2913.7965283295644
FB7b,43913,2023-03-24T01:00:00Z,4,15.375,-200,-200,2914.0682109895483
FB7b,43914,2023-03-24T01:15:00Z,4,15.1875,-200,-200,2914.0682109895483
FB7b,43915,2023-03-24T01:30:00Z,4,15.125,-200,-200,2914.0682109895483
FB7b,43916,2023-03-24T01:45:00Z,4,15.125,-200,-200,2914.0682109895483
FB7b,43917,2023-03-24T02:00:00Z,4,15,-200,-200,2914.0682109895483
FB7b,43918,2023-03-24T02:15:00Z,4,14.875,-200,-200,2914.3398936495328
FB7b,43919,2023-03-24T02:30:00Z,4,14.8125,-200,-200,2914.3398936495328
FB7b,43920,2023-03-24T02:45:00Z,4,14.75,-200,-200,2914.3398936495328
FB7b,43921,2023-03-24T03:00:00Z,4,14.75,-200,-200,2914.3398936495328
FB7b,43922,2023-03-24T03:15:00Z,4,14.8125,-200,-200,2914.3398936495328
FB7b,43923,2023-03-24T03:30:00Z,4,14.75,-200,-200,2914.3398936495328
FB7b,43924,2023-03-24T03:45:00Z,4,14.6875,-200,-200,2914.3398936495328
FB7b,43925,2023-03-24T04:00:00Z,4,14.5625,-200,-200,2914.3398936495328
FB7b,43926,2023-03-24T04:15:00Z,4,14.375,-200,-200,2914.0682109895483
FB7b,43927,2023-03-24T04:30:00Z,4,14.375,-200,-200,2914.3398936495328
FB7b,43928,2023-03-24T04:45:00Z,4,14.1875,-200,-200,2914.3398936495328
FB7b,43929,2023-03-24T05:00:00Z,4,14.125,-200,-200,2914.3398936495328
FB7b,43930,2023-03-24T05:15:00Z,4,14.125,-200,-200,2914.3398936495328
FB7b,43931,2023-03-24T05:30:00Z,4,14.125,-200,-200,2914.3398936495328
FB7b,43932,2023-03-24T05:45:00Z,4,14.1875,-200,-200,2914.3398936495328
FB7b,43933,2023-03-24T06:00:00Z,4,14.25,-200,-200,2914.3398936495328
FB7b,43934,2023-03-24T06:15:00Z,4,14.375,-200,-200,2914.3398936495328
FB7b,43935,2023-03-24T06:30:00Z,4,14.5,-200,-200,2914.3398936495328
FB7b,43936,2023-03-24T06:45:00Z,4,14.5625,-200,-200,2914.3398936495328
FB7b,43937,2023-03-24T07:00:00Z,4,14.75,-200,-200,2914.3398936495328
FB7b,43938,2023-03-24T07:15:00Z,4,14.75,-200,-200,2914.3398936495328
FB7b,43939,2023-03-24T07:30:00Z,4,14.75,-200,-200,2914.3398936495328
FB7b,43940,2023-03-24T07:45:00Z,4,14.625,-200,-200,2914.3398936495328
FB7b,43941,2023-03-24T08:00:00Z,4,14.5,-200,-200,2914.3398936495328
FB7b,43942,2023-03-24T08:15:00Z,4,14.625,-200,-200,2914.3398936495328
FB7b,43943,2023-03-24T08:30:00Z,4,14.75,-200,-200,2914.3398936495328
FB7b,43944,2023-03-24T08:45:00Z,4,15,-200,-200,2914.3398936495328
FB7b,43945,2023-03-24T09:00:00Z,4,14.875,-200,-200,2914.3398936495328
FB7b,43946,2023-03-24T09:15:00Z,4,14.875,-200,-200,2914.6115763095167
FB7b,43947,2023-03-24T09:30:00Z,4,14.75,-200,-200,2914.6115763095167
FB7b,43948,2023-03-24T09:45:00Z,4,14.875,-200,-200,2914.6115763095167
FB7b,43949,2023-03-24T10:00:00Z,4,14.875,-200,-200,2914.6115763095167
FB7b,43950,2023-03-24T10:15:00Z,4,14.875,-200,-200,2914.3398936495328
FB7b,43951,2023-03-24T10:30:00Z,4,14.875,-200,-200,2914.6115763095167
FB7b,43952,2023-03-24T10:45:00Z,4,14.875,-200,-200,2914.6115763095167
FB7b,43953,2023-03-24T11:00:00Z,4,14.75,-200,-200,2914.6115763095167
FB7b,43954,2023-03-24T11:15:00Z,4,14.8125,-200,-200,2914.6115763095167
FB7b,43955,2023-03-24T11:30:00Z,4,14.8125,-200,-200,2914.6115763095167
FB7b,43956,2023-03-24T11:45:00Z,4,14.875,-200,-200,2914.6115763095167
FB7b,43957,2023-03-24T12:00:00Z,4,15,-200,-200,2914.6115763095167
FB7b,43958,2023-03-24T12:15:00Z,4,15.25,-200,-200,2914.6115763095167
FB7b,43959,2023-03-24T12:30:00Z,4,15.625,-200,-200,2914.6115763095167
FB7b,43960,2023-03-24T12:45:00Z,4,16,-200,-200,2914.3398936495328
FB7b,43961,2023-03-24T13:00:00Z,4,16.5,-200,-200,2914.6115763095167
FB7b,43962,2023-03-24T13:15:00Z,4,16.75,-200,-200,2914.6115763095167
FB7b,43963,2023-03-24T13:30:00Z,4,17,-200,-200,2914.6115763095167
FB7b,43964,2023-03-24T13:45:00Z,4,17.625,-200,-200,2914.6115763095167
FB7b,43965,2023-03-24T14:00:00Z,4,18.1875,-200,-200,2914.6115763095167
FB7b,43966,2023-03-24T14:15:00Z,4,19.3125,-200,-200,2914.6115763095167
FB7b,43967,2023-03-24T14:30:00Z,4,19.125,-200,-200,2914.3398936495328
FB7b,43968,2023-03-24T14:45:00Z,4,19.5,-200,-200,2914.3398936495328
FB7b,43969,2023-03-24T15:00:00Z,4,21.125,-200,-200,2914.0682109895483
FB7b,43970,2023-03-24T15:15:00Z,4,24.625,-200,-200,2913.253163009596
FB7b,43971,2023-03-24T15:30:00Z,4,27.5625,-200,-200,2912.709797689628
FB7b,43972,2023-03-24T15:45:00Z,4,21.8125,-200,-200,2912.981480349612
FB7b,43973,2023-03-24T16:00:00Z,4,22.4375,-200,-200,2912.981480349612
FB7b,43974,2023-03-24T16:15:00Z,4,21.25,-200,-200,2912.709797689628
FB7b,43975,2023-03-24T16:30:00Z,4,19.625,-200,-200,2912.709797689628
FB7b,43976,2023-03-24T16:45:00Z,4,19.75,-200,-200,2912.709797689628
FB7b,43977,2023-03-24T17:00:00Z,4,20.1875,-200,-200,2912.1664323696596
FB7b,43978,2023-03-24T17:15:00Z,4,20.125,-200,-200,2909.721288429803
FB7b,43979,2023-03-24T17:30:00Z,4,20.5,-200,-200,2904.5593178901045
FB7b,43980,2023-03-24T17:45:00Z,4,20.8125,-200,-200,2897.495568730518
FB7b,43981,2023-03-24T18:00:00Z,4,21,-200,-200,2893.6920114907402
FB7b,43982,2023-03-24T18:15:00Z,4,21.5625,-200,-200,2887.71499297109
FB7b,43983,2023-03-24T18:30:00Z,4,21.125,-200,-200,2883.368070411344
FB7b,43984,2023-03-24T18:45:00Z,4,20.625,-200,-200,2879.2928305115825
FB7b,43985,2023-03-24T19:00:00Z,4,20.9375,-200,-200,2877.1193692317097
FB7b,43986,2023-03-24T19:15:00Z,4,20.875,-200,-200,2876.0326385917733
FB7b,43987,2023-03-24T19:30:00Z,4,20.5,-200,-200,2875.489273271805
