Dendrometer,.id,Timestamp,Moisture,T1,T2,T3,Radius,TWD
ET5b,39187,2023-02-02T19:30:00Z,4,19.25,-200,-200,4313.777275227676,0
ET5b,39188,2023-02-02T19:45:00Z,4,19.5,-200,-200,4314.0489578876595,0
ET5b,39189,2023-02-02T20:00:00Z,4,19.8125,-200,-200,4314.320640547644,0
ET5b,39190,2023-02-02T20:15:00Z,4,19.5,-200,-200,4313.777275227676,0
ET5b,39191,2023-02-02T20:30:00Z,4,19.625,-200,-200,4312.690544587739,0
ET5b,39192,2023-02-02T20:45:00Z,4,19.625,-200,-200,4312.418861927756,0
ET5b,39193,2023-02-02T21:00:00Z,4,19.625,-200,-200,4312.147179267771,0
ET5b,39194,2023-02-02T21:15:00Z,4,19.6875,-200,-200,4311.603813947803,0
ET5b,39195,2023-02-02T21:30:00Z,4,19.625,-200,-200,4311.060448627834,0
ET5b,39196,2023-02-02T21:45:00Z,4,18.875,-200,-200,4308.071939368009,0
ET5b,39197,2023-02-02T22:00:00Z,4,19.125,-200,-200,4307.256891388057,0
ET5b,39198,2023-02-02T22:15:00Z,4,18.75,-200,-200,4306.170160748121,0
ET5b,39199,2023-02-02T22:30:00Z,4,18.25,-200,-200,4304.540064788216,0
ET5b,39200,2023-02-02T22:45:00Z,4,17.8125,-200,-200,4303.725016808264,0
ET5b,39201,2023-02-02T23:00:00Z,4,17.75,-200,-200,4302.366603508343,0
ET5b,39202,2023-02-02T23:15:00Z,4,17.3125,-200,-200,4300.193142228471,0
ET5b,39203,2023-02-02T23:30:00Z,4,17.5,-200,-200,4300.193142228471,0
ET5b,39204,2023-02-02T23:45:00Z,4,17.375,-200,-200,4299.921459568486,0
ET5b,39205,2023-02-03T00:00:00Z,4,16.75,-200,-200,4299.106411588534,0
ET5b,39206,2023-02-03T00:15:00Z,4,16.625,-200,-200,4299.106411588534,0
ET5b,39207,2023-02-03T00:30:00Z,4,16.5,-200,-200,4299.106411588534,0
ET5b,39208,2023-02-03T00:45:00Z,4,16.375,-200,-200,4299.106411588534,0
ET5b,39209,2023-02-03T01:00:00Z,4,16.375,-200,-200,4299.106411588534,0
ET5b,39210,2023-02-03T01:15:00Z,4,16.375,-200,-200,4299.106411588534,0
ET5b,39211,2023-02-03T01:30:00Z,4,16.25,-200,-200,4299.106411588534,0
ET5b,39212,2023-02-03T01:45:00Z,4,16.25,-200,-200,4299.378094248518,0
ET5b,39213,2023-02-03T02:00:00Z,4,16.1875,-200,-200,4299.378094248518,0
ET5b,39214,2023-02-03T02:15:00Z,4,16.125,-200,-200,4299.378094248518,0
ET5b,39215,2023-02-03T02:30:00Z,4,16.125,-200,-200,4299.649776908502,0
ET5b,39216,2023-02-03T02:45:00Z,4,16,-200,-200,4299.649776908502,0
ET5b,39217,2023-02-03T03:00:00Z,4,15.75,-200,-200,4299.378094248518,0
ET5b,39218,2023-02-03T03:15:00Z,4,15.75,-200,-200,4300.193142228471,0
ET5b,39219,2023-02-03T03:30:00Z,4,15.9375,-200,-200,4300.464824888454,0
ET5b,39220,2023-02-03T03:45:00Z,4,16.125,-200,-200,4301.2798728684065,0
ET5b,39221,2023-02-03T04:00:00Z,4,15.9375,-200,-200,4301.551555528391,0
ET5b,39222,2023-02-03T04:15:00Z,4,15.9375,-200,-200,4301.823238188375,0
ET5b,39223,2023-02-03T04:30:00Z,4,15.6875,-200,-200,4302.366603508343,0
ET5b,39224,2023-02-03T04:45:00Z,4,15.5625,-200,-200,4302.909968828311,0
ET5b,39225,2023-02-03T05:00:00Z,4,15.75,-200,-200,4302.909968828311,0
ET5b,39226,2023-02-03T05:15:00Z,4,15.5,-200,-200,4303.725016808264,0
ET5b,39227,2023-02-03T05:30:00Z,4,15.25,-200,-200,4303.996699468248,0
ET5b,39228,2023-02-03T05:45:00Z,4,15.25,-200,-200,4303.996699468248,0
ET5b,39229,2023-02-03T06:00:00Z,4,15.25,-200,-200,4304.268382128232,0
ET5b,39230,2023-02-03T06:15:00Z,4,15.3125,-200,-200,4304.540064788216,0
ET5b,39231,2023-02-03T06:30:00Z,4,15.25,-200,-200,4304.811747448201,0
ET5b,39232,2023-02-03T06:45:00Z,4,15.1875,-200,-200,4305.083430108184,0
ET5b,39233,2023-02-03T07:00:00Z,4,15.125,-200,-200,4304.811747448201,0
ET5b,39234,2023-02-03T07:15:00Z,4,15.1875,-200,-200,4305.3551127681685,0
ET5b,39235,2023-02-03T07:30:00Z,4,15.25,-200,-200,4305.083430108184,0
ET5b,39236,2023-02-03T07:45:00Z,4,15.25,-200,-200,4305.3551127681685,0
ET5b,39237,2023-02-03T08:00:00Z,4,15.25,-200,-200,4305.3551127681685,0
ET5b,39238,2023-02-03T08:15:00Z,4,15.3125,-200,-200,4305.626795428153,0
ET5b,39239,2023-02-03T08:30:00Z,4,15.25,-200,-200,4305.8984780881365,0
ET5b,39240,2023-02-03T08:45:00Z,4,15.25,-200,-200,4305.8984780881365,0
ET5b,39241,2023-02-03T09:00:00Z,4,15.375,-200,-200,4305.8984780881365,0
ET5b,39242,2023-02-03T09:15:00Z,4,15.375,-200,-200,4305.8984780881365,0
ET5b,39243,2023-02-03T09:30:00Z,4,15.4375,-200,-200,4305.8984780881365,0
ET5b,39244,2023-02-03T09:45:00Z,4,15.1875,-200,-200,4306.170160748121,0
ET5b,39245,2023-02-03T10:00:00Z,4,15.125,-200,-200,4305.8984780881365,0
ET5b,39246,2023-02-03T10:15:00Z,4,15,-200,-200,4306.170160748121,0
ET5b,39247,2023-02-03T10:30:00Z,4,15.25,-200,-200,4306.441843408104,0
ET5b,39248,2023-02-03T10:45:00Z,4,15.25,-200,-200,4307.528574048041,0
ET5b,39249,2023-02-03T11:00:00Z,4,15.1875,-200,-200,4308.071939368009,0
ET5b,39250,2023-02-03T11:15:00Z,4,15.1875,-200,-200,4308.071939368009,0
ET5b,39251,2023-02-03T11:30:00Z,4,15.125,-200,-200,4308.071939368009,0
ET5b,39252,2023-02-03T11:45:00Z,4,15.25,-200,-200,4308.615304687978,0
ET5b,39253,2023-02-03T12:00:00Z,4,15.1875,-200,-200,4308.886987347962,0
ET5b,39254,2023-02-03T12:15:00Z,4,15.25,-200,-200,4309.4303526679305,0
ET5b,39255,2023-02-03T12:30:00Z,4,15.375,-200,-200,4309.9737179878985,0
ET5b,39256,2023-02-03T12:45:00Z,4,15.375,-200,-200,4310.245400647882,0
ET5b,39257,2023-02-03T13:00:00Z,4,15.5,-200,-200,4310.245400647882,0
ET5b,39258,2023-02-03T13:15:00Z,4,15.4375,-200,-200,4310.245400647882,0
ET5b,39259,2023-02-03T13:30:00Z,4,15.5,-200,-200,4310.245400647882,0
ET5b,39260,2023-02-03T13:45:00Z,4,15.375,-200,-200,4310.245400647882,0
ET5b,39261,2023-02-03T14:00:00Z,4,15.375,-200,-200,4311.332131287819,0
ET5b,39262,2023-02-03T14:15:00Z,4,15.375,-200,-200,4311.603813947803,0
ET5b,39263,2023-02-03T14:30:00Z,4,15.5,-200,-200,4311.875496607787,0
ET5b,39264,2023-02-03T14:45:00Z,4,15.5,-200,-200,4312.147179267771,0
ET5b,39265,2023-02-03T15:00:00Z,4,15.625,-200,-200,4312.418861927756,0
ET5b,39266,2023-02-03T15:15:00Z,4,16.0625,-200,-200,4312.690544587739,0
ET5b,39267,2023-02-03T15:30:00Z,4,16.125,-200,-200,4312.962227247724,0
ET5b,39268,2023-02-03T15:45:00Z,4,16.375,-200,-200,4312.962227247724,0
ET5b,39269,2023-02-03T16:00:00Z,4,16.5625,-200,-200,4313.233909907708,0
ET5b,39270,2023-02-03T16:15:00Z,4,18.875,-200,-200,4314.320640547644,0
ET5b,39271,2023-02-03T16:30:00Z,4,17.5,-200,-200,4314.320640547644,0
ET5b,39272,2023-02-03T16:45:00Z,4,16.8125,-200,-200,4314.0489578876595,0
ET5b,39273,2023-02-03T17:00:00Z,4,17.0625,-200,-200,4314.0489578876595,0
ET5b,39274,2023-02-03T17:15:00Z,4,17.875,-200,-200,4313.777275227676,0
ET5b,39275,2023-02-03T17:30:00Z,4,21.625,-200,-200,4314.320640547644,0
ET5b,39276,2023-02-03T17:45:00Z,4,21.9375,-200,-200,4314.592323207628,0
ET5b,39277,2023-02-03T18:00:00Z,4,21.875,-200,-200,4314.320640547644,0
ET5b,39278,2023-02-03T18:15:00Z,4,20.5,-200,-200,4314.0489578876595,0
ET5b,39279,2023-02-03T18:30:00Z,4,20.375,-200,-200,4314.0489578876595,0
ET5b,39280,2023-02-03T18:45:00Z,4,19.375,-200,-200,4313.777275227676,0
ET5b,39281,2023-02-03T19:00:00Z,4,19.75,-200,-200,4313.777275227676,0
ET5b,39282,2023-02-03T19:15:00Z,4,19.625,-200,-200,4314.0489578876595,0
ET5b,39283,2023-02-03T19:30:00Z,4,19.75,-200,-200,4313.233909907708,0
ET5b,39284,2023-02-03T19:45:00Z,4,19.625,-200,-200,4312.418861927756,0
ET5b,39285,2023-02-03T20:00:00Z,4,19.4375,-200,-200,4312.147179267771,0
ET5b,39286,2023-02-03T20:15:00Z,4,19.3125,-200,-200,4307.528574048041,0
ET5b,39287,2023-02-03T20:30:00Z,4,19.5,-200,-200,4304.811747448201,0
ET5b,39288,2023-02-03T20:45:00Z,4,19.875,-200,-200,4304.811747448201,0
ET5b,39289,2023-02-03T21:00:00Z,4,19.875,-200,-200,4305.083430108184,0
ET5b,39290,2023-02-03T21:15:00Z,4,19,-200,-200,4300.193142228471,0
ET5b,39291,2023-02-03T21:30:00Z,4,19.1875,-200,-200,4300.464824888454,0
ET5b,39292,2023-02-03T21:45:00Z,4,19,-200,-200,4299.378094248518,0
ET5b,39293,2023-02-03T22:00:00Z,4,18.75,-200,-200,4299.106411588534,0
ET5b,39294,2023-02-03T22:15:00Z,4,18.5,-200,-200,4298.83472892855,0
ET5b,39295,2023-02-03T22:30:00Z,4,18.25,-200,-200,4297.747998288613,0
ET5b,39296,2023-02-03T22:45:00Z,4,18.125,-200,-200,4297.2046329686455,0
ET5b,39297,2023-02-03T23:00:00Z,4,17.9375,-200,-200,4295.302854348756,0
ET5b,39298,2023-02-03T23:15:00Z,4,17.875,-200,-200,4295.574537008741,0
ET5b,39299,2023-02-03T23:30:00Z,4,17.6875,-200,-200,4294.759489028788,0
ET5b,39300,2023-02-03T23:45:00Z,4,17.375,-200,-200,4294.759489028788,0
ET5b,39301,2023-02-04T00:00:00Z,4,17.25,-200,-200,4294.487806368804,0
ET5b,39302,2023-02-04T00:15:00Z,4,17.125,-200,-200,4294.21612370882,0
ET5b,39303,2023-02-04T00:30:00Z,4,17,-200,-200,4294.487806368804,0
ET5b,39304,2023-02-04T00:45:00Z,4,17,-200,-200,4293.672758388851,0
ET5b,39305,2023-02-04T01:00:00Z,4,16.375,-200,-200,4293.672758388851,0
ET5b,39306,2023-02-04T01:15:00Z,4,16.25,-200,-200,4293.672758388851,0
ET5b,39307,2023-02-04T01:30:00Z,4,16.125,-200,-200,4293.672758388851,0
ET5b,39308,2023-02-04T01:45:00Z,4,16,-200,-200,4293.672758388851,0
ET5b,39309,2023-02-04T02:00:00Z,4,15.875,-200,-200,4293.672758388851,0
ET5b,39310,2023-02-04T02:15:00Z,4,15.75,-200,-200,4293.672758388851,0
ET5b,39311,2023-02-04T02:30:00Z,4,15.875,-200,-200,4293.672758388851,0
ET5b,39312,2023-02-04T02:45:00Z,4,16,-200,-200,4293.672758388851,0
ET5b,39313,2023-02-04T03:00:00Z,4,16,-200,-200,4293.672758388851,0
ET5b,39314,2023-02-04T03:15:00Z,4,16,-200,-200,4293.944441048836,0
ET5b,39315,2023-02-04T03:30:00Z,4,15.875,-200,-200,4293.672758388851,0
ET5b,39316,2023-02-04T03:45:00Z,4,15.625,-200,-200,4293.944441048836,0
ET5b,39317,2023-02-04T04:00:00Z,4,15.625,-200,-200,4293.944441048836,0
ET5b,39318,2023-02-04T04:15:00Z,4,15.5625,-200,-200,4293.672758388851,0
ET5b,39319,2023-02-04T04:30:00Z,4,15.375,-200,-200,4293.944441048836,0
ET5b,39320,2023-02-04T04:45:00Z,4,15.375,-200,-200,4293.944441048836,0
ET5b,39321,2023-02-04T05:00:00Z,4,15.5,-200,-200,4293.944441048836,0
ET5b,39322,2023-02-04T05:15:00Z,4,15.625,-200,-200,4294.21612370882,0
ET5b,39323,2023-02-04T05:30:00Z,4,15.75,-200,-200,4294.21612370882,0
ET5b,39324,2023-02-04T05:45:00Z,4,15.9375,-200,-200,4293.944441048836,0
ET5b,39325,2023-02-04T06:00:00Z,4,15.875,-200,-200,4293.944441048836,0
ET5b,39326,2023-02-04T06:15:00Z,4,15.625,-200,-200,4294.21612370882,0
ET5b,39327,2023-02-04T06:30:00Z,4,15.625,-200,-200,4294.759489028788,0
ET5b,39328,2023-02-04T06:45:00Z,4,15.75,-200,-200,4295.302854348756,0
ET5b,39329,2023-02-04T07:00:00Z,4,15.5,-200,-200,4295.031171688773,0
ET5b,39330,2023-02-04T07:15:00Z,4,15.5,-200,-200,4295.574537008741,0
ET5b,39331,2023-02-04T07:30:00Z,4,15.4375,-200,-200,4296.117902328709,0
ET5b,39332,2023-02-04T07:45:00Z,4,15.5,-200,-200,4296.117902328709,0
ET5b,39333,2023-02-04T08:00:00Z,4,15.3125,-200,-200,4298.019680948598,0
ET5b,39334,2023-02-04T08:15:00Z,4,15.1875,-200,-200,4298.563046268566,0
ET5b,39335,2023-02-04T08:30:00Z,4,15.25,-200,-200,4299.378094248518,0
ET5b,39336,2023-02-04T08:45:00Z,4,15.375,-200,-200,4299.649776908502,0
ET5b,39337,2023-02-04T09:00:00Z,4,15.625,-200,-200,4299.378094248518,0
ET5b,39338,2023-02-04T09:15:00Z,4,15.6875,-200,-200,4301.823238188375,0
ET5b,39339,2023-02-04T09:30:00Z,4,15.6875,-200,-200,4302.094920848359,0
ET5b,39340,2023-02-04T09:45:00Z,4,15.6875,-200,-200,4302.366603508343,0
ET5b,39341,2023-02-04T10:00:00Z,4,15.6875,-200,-200,4303.181651488296,0
ET5b,39342,2023-02-04T10:15:00Z,4,15.625,-200,-200,4303.453334148279,0
ET5b,39343,2023-02-04T10:30:00Z,4,15.375,-200,-200,4303.996699468248,0
ET5b,39344,2023-02-04T10:45:00Z,4,15.375,-200,-200,4304.811747448201,0
ET5b,39345,2023-02-04T11:00:00Z,4,15.375,-200,-200,4305.083430108184,0
ET5b,39346,2023-02-04T11:15:00Z,4,15.3125,-200,-200,4304.811747448201,0
ET5b,39347,2023-02-04T11:30:00Z,4,15.375,-200,-200,4305.083430108184,0
ET5b,39348,2023-02-04T11:45:00Z,4,15.3125,-200,-200,4305.626795428153,0
ET5b,39349,2023-02-04T12:00:00Z,4,15.25,-200,-200,4305.8984780881365,0
ET5b,39350,2023-02-04T12:15:00Z,4,15.375,-200,-200,4306.441843408104,0
ET5b,39351,2023-02-04T12:30:00Z,4,15.3125,-200,-200,4306.441843408104,0
ET5b,39352,2023-02-04T12:45:00Z,4,15.25,-200,-200,4306.441843408104,0
ET5b,39353,2023-02-04T13:00:00Z,4,15.125,-200,-200,4307.800256708026,0
ET5b,39354,2023-02-04T13:15:00Z,4,15,-200,-200,4307.800256708026,0
ET5b,39355,2023-02-04T13:30:00Z,4,15.0625,-200,-200,4308.071939368009,0
ET5b,39356,2023-02-04T13:45:00Z,4,15.125,-200,-200,4307.800256708026,0
ET5b,39357,2023-02-04T14:00:00Z,4,15.25,-200,-200,4308.071939368009,0
ET5b,39358,2023-02-04T14:15:00Z,4,15.5,-200,-200,4307.800256708026,0
ET5b,39359,2023-02-04T14:30:00Z,4,15.75,-200,-200,4308.615304687978,0
ET5b,39360,2023-02-04T14:45:00Z,4,15.875,-200,-200,4308.615304687978,0
ET5b,39361,2023-02-04T15:00:00Z,4,16.125,-200,-200,4308.886987347962,0
ET5b,39362,2023-02-04T15:15:00Z,4,16.625,-200,-200,4308.886987347962,0
ET5b,39363,2023-02-04T15:30:00Z,4,16.4375,-200,-200,4309.158670007946,0
ET5b,39364,2023-02-04T15:45:00Z,4,16.5,-200,-200,4308.886987347962,0
ET5b,39365,2023-02-04T16:00:00Z,4,16.625,-200,-200,4309.158670007946,0
ET5b,39366,2023-02-04T16:15:00Z,4,18.1875,-200,-200,4309.4303526679305,0
ET5b,39367,2023-02-04T16:30:00Z,4,18.4375,-200,-200,4309.702035327914,0
ET5b,39368,2023-02-04T16:45:00Z,4,18.5625,-200,-200,4309.702035327914,0
ET5b,39369,2023-02-04T17:00:00Z,4,16.875,-200,-200,4308.886987347962,0
ET5b,39370,2023-02-04T17:15:00Z,4,21,-200,-200,4310.245400647882,0
ET5b,39371,2023-02-04T17:30:00Z,4,20,-200,-200,4310.517083307866,0
ET5b,39372,2023-02-04T17:45:00Z,4,20,-200,-200,4310.245400647882,0
ET5b,39373,2023-02-04T18:00:00Z,4,19.875,-200,-200,4310.517083307866,0
ET5b,39374,2023-02-04T18:15:00Z,4,19.25,-200,-200,4310.245400647882,0
ET5b,39375,2023-02-04T18:30:00Z,4,19.75,-200,-200,4310.245400647882,0
ET5b,39376,2023-02-04T18:45:00Z,4,19.125,-200,-200,4310.517083307866,0
ET5b,39377,2023-02-04T19:00:00Z,4,18.375,-200,-200,4309.9737179878985,0
ET5b,39378,2023-02-04T19:15:00Z,4,18.75,-200,-200,4310.245400647882,0
ET5b,39379,2023-02-04T19:30:00Z,4,18.375,-200,-200,4308.343622027994,0
ET5b,39380,2023-02-04T19:45:00Z,4,17.75,-200,-200,4306.985208728073,0
ET5b,39381,2023-02-04T20:00:00Z,4,17.4375,-200,-200,4306.713526068089,0
ET5b,39382,2023-02-04T20:15:00Z,4,17.375,-200,-200,4303.725016808264,0
ET5b,39383,2023-02-04T20:30:00Z,4,18.375,-200,-200,4303.725016808264,0
ET5b,39384,2023-02-04T20:45:00Z,4,18.625,-200,-200,4302.638286168328,0
ET5b,39385,2023-02-04T21:00:00Z,4,18.625,-200,-200,4301.551555528391,0
ET5b,39386,2023-02-04T21:15:00Z,4,18.4375,-200,-200,4300.736507548439,0
ET5b,39387,2023-02-04T21:30:00Z,4,18.5625,-200,-200,4298.563046268566,0
ET5b,39388,2023-02-04T21:45:00Z,4,18.375,-200,-200,4298.019680948598,0
ET5b,39389,2023-02-04T22:00:00Z,4,18.3125,-200,-200,4297.476315628629,0
ET5b,39390,2023-02-04T22:15:00Z,4,18.1875,-200,-200,4294.487806368804,0
ET5b,39391,2023-02-04T22:30:00Z,4,18,-200,-200,4293.401075728868,0
ET5b,39392,2023-02-04T22:45:00Z,4,17.75,-200,-200,4293.1293930688835,0
ET5b,39393,2023-02-04T23:00:00Z,4,17.5,-200,-200,4292.314345088931,0
ET5b,39394,2023-02-04T23:15:00Z,4,17.5,-200,-200,4292.314345088931,0
ET5b,39395,2023-02-04T23:30:00Z,4,17.125,-200,-200,4291.499297108979,0
ET5b,39396,2023-02-04T23:45:00Z,4,17,-200,-200,4291.499297108979,0
ET5b,39397,2023-02-05T00:00:00Z,4,16.875,-200,-200,4291.227614448995,0
ET5b,39398,2023-02-05T00:15:00Z,4,16.875,-200,-200,4290.684249129026,0
ET5b,39399,2023-02-05T00:30:00Z,4,16.6875,-200,-200,4290.140883809058,0
ET5b,39400,2023-02-05T00:45:00Z,4,16.625,-200,-200,4290.140883809058,0
ET5b,39401,2023-02-05T01:00:00Z,4,16.625,-200,-200,4289.59751848909,0
ET5b,39402,2023-02-05T01:15:00Z,4,16.5,-200,-200,4289.59751848909,0
ET5b,39403,2023-02-05T01:30:00Z,4,16.375,-200,-200,4289.59751848909,0
ET5b,39404,2023-02-05T01:45:00Z,4,16.375,-200,-200,4289.0541531691215,0
ET5b,39405,2023-02-05T02:00:00Z,4,16.375,-200,-200,4289.325835829106,0
ET5b,39406,2023-02-05T02:15:00Z,4,16.5,-200,-200,4288.23910518917,0
ET5b,39407,2023-02-05T02:30:00Z,4,16.375,-200,-200,4287.967422529186,0
ET5b,39408,2023-02-05T02:45:00Z,4,16.375,-200,-200,4287.967422529186,0
ET5b,39409,2023-02-05T03:00:00Z,4,16.375,-200,-200,4287.695739869201,0
ET5b,39410,2023-02-05T03:15:00Z,4,16.3125,-200,-200,4287.967422529186,0
ET5b,39411,2023-02-05T03:30:00Z,4,16.1875,-200,-200,4287.695739869201,0
ET5b,39412,2023-02-05T03:45:00Z,4,16.0625,-200,-200,4287.424057209218,0
ET5b,39413,2023-02-05T04:00:00Z,4,16,-200,-200,4287.967422529186,0
ET5b,39414,2023-02-05T04:15:00Z,4,15.9375,-200,-200,4287.424057209218,0
ET5b,39415,2023-02-05T04:30:00Z,4,15.8125,-200,-200,4287.424057209218,0
ET5b,39416,2023-02-05T04:45:00Z,4,15.75,-200,-200,4287.152374549233,0
