Dendrometer,.id,Timestamp,Moisture,T1,T2,T3,Radius,TWD
TV3a,21199,2022-07-30T10:15:00Z,4,16.5,-200,-200,3264,0
TV3a,21200,2022-07-30T10:30:00Z,4,16.625,-200,-200,3264,0
TV3a,21201,2022-07-30T10:45:00Z,4,16.625,-200,-200,3265,0
TV3a,21202,2022-07-30T11:00:00Z,4,16.5,-200,-200,3265,0
TV3a,21203,2022-07-30T11:15:00Z,4,16.5,-200,-200,3264,0
TV3a,21204,2022-07-30T11:30:00Z,4,16.5,-200,-200,3265,0
TV3a,21205,2022-07-30T11:45:00Z,4,16.5,-200,-200,3264,0
TV3a,21206,2022-07-30T12:00:00Z,4,16.625,-200,-200,3264,0
TV3a,21207,2022-07-30T12:15:00Z,4,16.6875,-200,-200,3264,0
TV3a,21208,2022-07-30T12:30:00Z,4,16.8125,-200,-200,3264,0
TV3a,21209,2022-07-30T12:45:00Z,4,16.9375,-200,-200,3264,0
TV3a,21210,2022-07-30T13:00:00Z,4,17,-200,-200,3264,0
TV3a,21211,2022-07-30T13:15:00Z,4,17.125,-200,-200,3265,0
TV3a,21212,2022-07-30T13:30:00Z,4,17.25,-200,-200,3265,0
TV3a,21213,2022-07-30T13:45:00Z,4,17.5,-200,-200,3265,0
TV3a,21214,2022-07-30T14:00:00Z,4,17.875,-200,-200,3265,0
TV3a,21215,2022-07-30T14:15:00Z,4,17.9375,-200,-200,3265,0
TV3a,21216,2022-07-30T14:30:00Z,4,18.375,-200,-200,3265,0
TV3a,21217,2022-07-30T14:45:00Z,4,18.5,-200,-200,3264,0
TV3a,21218,2022-07-30T15:00:00Z,4,18.875,-200,-200,3265,0
TV3a,21219,2022-07-30T15:15:00Z,4,19,-200,-200,3265,0
TV3a,21220,2022-07-30T15:30:00Z,4,18.9375,-200,-200,3265,0
TV3a,21221,2022-07-30T15:45:00Z,4,19.375,-200,-200,3265,0
TV3a,21222,2022-07-30T16:00:00Z,4,19.625,-200,-200,3265,0
TV3a,21223,2022-07-30T16:15:00Z,4,19.875,-200,-200,3264,0
TV3a,21224,2022-07-30T16:30:00Z,4,19.75,-200,-200,3265,0
TV3a,21225,2022-07-30T16:45:00Z,4,20.0625,-200,-200,3265,0
TV3a,21226,2022-07-30T17:00:00Z,4,20.1875,-200,-200,3264,0
TV3a,21227,2022-07-30T17:15:00Z,4,20.375,-200,-200,3265,0
TV3a,21228,2022-07-30T17:30:00Z,4,20.5625,-200,-200,3265,0
TV3a,21229,2022-07-30T17:45:00Z,4,20.8125,-200,-200,3265,0
TV3a,21230,2022-07-30T18:00:00Z,4,20.875,-200,-200,3265,0
TV3a,21231,2022-07-30T18:15:00Z,4,21.25,-200,-200,3265,0
TV3a,21232,2022-07-30T18:30:00Z,4,22,-200,-200,3265,0
TV3a,21233,2022-07-30T18:45:00Z,4,22.625,-200,-200,3265,0
TV3a,21234,2022-07-30T19:00:00Z,4,29,-200,-200,3266,0
TV3a,21235,2022-07-30T19:15:00Z,4,25.125,-200,-200,3266,0
TV3a,21236,2022-07-30T19:30:00Z,4,23.75,-200,-200,3266,0
TV3a,21237,2022-07-30T19:45:00Z,4,22.5,-200,-200,3266,0
TV3a,21238,2022-07-30T20:00:00Z,4,21.25,-200,-200,3265,0
TV3a,21239,2022-07-30T20:15:00Z,4,20.75,-200,-200,3265,0
TV3a,21240,2022-07-30T20:30:00Z,4,21.25,-200,-200,3265,0
TV3a,21241,2022-07-30T20:45:00Z,4,20.25,-200,-200,3265,0
TV3a,21242,2022-07-30T21:00:00Z,4,20.8125,-200,-200,3265,0
TV3a,21243,2022-07-30T21:15:00Z,4,22.375,-200,-200,3265,0
TV3a,21244,2022-07-30T21:30:00Z,4,21.125,-200,-200,3265,0
TV3a,21245,2022-07-30T21:45:00Z,4,20.5,-200,-200,3265,0
TV3a,21246,2022-07-30T22:00:00Z,4,21.75,-200,-200,3265,0
TV3a,21247,2022-07-30T22:15:00Z,4,20.625,-200,-200,3266,0
TV3a,21248,2022-07-30T22:30:00Z,4,19.875,-200,-200,3265,0
TV3a,21249,2022-07-30T22:45:00Z,4,19.875,-200,-200,3265,0
TV3a,21250,2022-07-30T23:00:00Z,4,19.8125,-200,-200,3265,0
TV3a,21251,2022-07-30T23:15:00Z,4,19.3125,-200,-200,3265,0
TV3a,21252,2022-07-30T23:30:00Z,4,19.25,-200,-200,3265,0
TV3a,21253,2022-07-30T23:45:00Z,4,18.375,-200,-200,3264,0
TV3a,21801,2022-07-31T00:00:00Z,4,18.25,-200,-200,3264,0
TV3a,21802,2022-07-31T00:15:00Z,4,18.3125,-200,-200,3264,0
TV3a,21803,2022-07-31T00:30:00Z,4,18.1875,-200,-200,3264,0
TV3a,21804,2022-07-31T00:45:00Z,4,18,-200,-200,3264,0
TV3a,21805,2022-07-31T01:00:00Z,4,18.0625,-200,-200,3264,0
TV3a,21806,2022-07-31T01:15:00Z,4,17.8125,-200,-200,3264,0
TV3a,21807,2022-07-31T01:30:00Z,4,17.75,-200,-200,3265,0
TV3a,21808,2022-07-31T01:45:00Z,4,17.5625,-200,-200,3265,0
TV3a,21809,2022-07-31T02:00:00Z,4,17.375,-200,-200,3265,0
TV3a,21810,2022-07-31T02:15:00Z,4,17.25,-200,-200,3264,0
TV3a,21811,2022-07-31T02:30:00Z,4,17.125,-200,-200,3265,0
TV3a,21812,2022-07-31T02:45:00Z,4,17.125,-200,-200,3264,0
TV3a,21813,2022-07-31T03:00:00Z,4,17.125,-200,-200,3264,0
TV3a,21814,2022-07-31T03:15:00Z,4,17,-200,-200,3264,0
TV3a,21815,2022-07-31T03:30:00Z,4,17.125,-200,-200,3264,0
TV3a,21816,2022-07-31T03:45:00Z,4,17.125,-200,-200,3264,0
TV3a,21817,2022-07-31T04:00:00Z,4,17.25,-200,-200,3264,0
TV3a,21818,2022-07-31T04:15:00Z,4,17.375,-200,-200,3264,0
TV3a,21819,2022-07-31T04:30:00Z,4,17.125,-200,-200,3264,0
TV3a,21820,2022-07-31T04:45:00Z,4,17,-200,-200,3264,0
TV3a,21821,2022-07-31T05:00:00Z,4,17,-200,-200,3264,0
TV3a,21822,2022-07-31T05:15:00Z,4,17,-200,-200,3264,0
TV3a,21823,2022-07-31T05:30:00Z,4,16.9375,-200,-200,3264,0
TV3a,21824,2022-07-31T05:45:00Z,4,16.875,-200,-200,3264,0
TV3a,21825,2022-07-31T06:00:00Z,4,16.8125,-200,-200,3263,0
TV3a,21826,2022-07-31T06:15:00Z,4,16.75,-200,-200,3264,0
TV3a,21827,2022-07-31T06:30:00Z,4,16.5,-200,-200,3264,0
TV3a,21828,2022-07-31T06:45:00Z,4,16.375,-200,-200,3263,0
TV3a,21829,2022-07-31T07:00:00Z,4,16.375,-200,-200,3263,0
TV3a,21830,2022-07-31T07:15:00Z,4,16.25,-200,-200,3263,0
TV3a,21831,2022-07-31T07:30:00Z,4,16.25,-200,-200,3263,0
TV3a,21832,2022-07-31T07:45:00Z,4,16.375,-200,-200,3264,0
TV3a,21833,2022-07-31T08:00:00Z,4,16.4375,-200,-200,3263,0
TV3a,21834,2022-07-31T08:15:00Z,4,16.375,-200,-200,3263,0
TV3a,21835,2022-07-31T08:30:00Z,4,16.25,-200,-200,3263,0
TV3a,21836,2022-07-31T08:45:00Z,4,16.3125,-200,-200,3264,0
TV3a,21837,2022-07-31T09:00:00Z,4,16.375,-200,-200,3263,0
TV3a,21838,2022-07-31T09:15:00Z,4,16.25,-200,-200,3264,0
TV3a,21839,2022-07-31T09:30:00Z,4,16.125,-200,-200,3264,0
TV3a,21840,2022-07-31T09:45:00Z,4,16.1875,-200,-200,3264,0
TV3a,21841,2022-07-31T10:00:00Z,4,16.1875,-200,-200,3264,0
TV3a,21842,2022-07-31T10:15:00Z,4,16.1875,-200,-200,3263,0
TV3a,21843,2022-07-31T10:30:00Z,4,16.375,-200,-200,3263,0
TV3a,21844,2022-07-31T10:45:00Z,4,16.5,-200,-200,3264,0
TV3a,21845,2022-07-31T11:00:00Z,4,16.5,-200,-200,3263,0
TV3a,21846,2022-07-31T11:15:00Z,4,16.625,-200,-200,3263,0
TV3a,21847,2022-07-31T11:30:00Z,4,16.625,-200,-200,3263,0
TV3a,21848,2022-07-31T11:45:00Z,4,16.6875,-200,-200,3264,0
TV3a,21849,2022-07-31T12:00:00Z,4,16.6875,-200,-200,3264,0
TV3a,21850,2022-07-31T12:15:00Z,4,16.5625,-200,-200,3262,0
TV3a,21851,2022-07-31T12:30:00Z,4,16.5,-200,-200,3263,0
TV3a,21852,2022-07-31T12:45:00Z,4,16.625,-200,-200,3263,0
TV3a,21853,2022-07-31T13:00:00Z,4,16.625,-200,-200,3264,0
TV3a,21854,2022-07-31T13:15:00Z,4,16.6875,-200,-200,3264,0
TV3a,21855,2022-07-31T13:30:00Z,4,16.6875,-200,-200,3264,0
TV3a,21856,2022-07-31T13:45:00Z,4,16.75,-200,-200,3264,0
TV3a,21857,2022-07-31T14:00:00Z,4,17,-200,-200,3264,0
TV3a,21858,2022-07-31T14:15:00Z,4,17.1875,-200,-200,3264,0
TV3a,21859,2022-07-31T14:30:00Z,4,17.1875,-200,-200,3264,0
TV3a,21860,2022-07-31T14:45:00Z,4,16.875,-200,-200,3263,0
TV3a,21861,2022-07-31T15:00:00Z,4,17.25,-200,-200,3264,0
TV3a,21862,2022-07-31T15:15:00Z,4,17.5,-200,-200,3264,0
TV3a,21863,2022-07-31T15:30:00Z,4,17.75,-200,-200,3264,0
TV3a,21864,2022-07-31T15:45:00Z,4,17.8125,-200,-200,3264,0
TV3a,21865,2022-07-31T16:00:00Z,4,18.0625,-200,-200,3264,0
TV3a,21866,2022-07-31T16:15:00Z,4,18.25,-200,-200,3264,0
TV3a,21867,2022-07-31T16:30:00Z,4,18,-200,-200,3265,0
TV3a,21868,2022-07-31T16:45:00Z,4,18.25,-200,-200,3265,0
TV3a,21869,2022-07-31T17:00:00Z,4,18.3125,-200,-200,3265,0
TV3a,21870,2022-07-31T17:15:00Z,4,18.25,-200,-200,3266,0
TV3a,21871,2022-07-31T17:30:00Z,4,18.625,-200,-200,3266,0
TV3a,21872,2022-07-31T17:45:00Z,4,18.8125,-200,-200,3266,0
TV3a,21873,2022-07-31T18:00:00Z,4,19.25,-200,-200,3267,0
TV3a,21874,2022-07-31T18:15:00Z,4,19.3125,-200,-200,3267,0
TV3a,21875,2022-07-31T18:30:00Z,4,19.4375,-200,-200,3267,0
TV3a,21876,2022-07-31T18:45:00Z,4,20.4375,-200,-200,3267,0
TV3a,21877,2022-07-31T19:00:00Z,4,23.25,-200,-200,3267,0
TV3a,21878,2022-07-31T19:15:00Z,4,22.875,-200,-200,3268,0
TV3a,21879,2022-07-31T19:30:00Z,4,21.125,-200,-200,3268,0
TV3a,21880,2022-07-31T19:45:00Z,4,20.75,-200,-200,3268,0
TV3a,21881,2022-07-31T20:00:00Z,4,21,-200,-200,3268,0
TV3a,21882,2022-07-31T20:15:00Z,4,22,-200,-200,3268,0
TV3a,21883,2022-07-31T20:30:00Z,4,22.3125,-200,-200,3268,0
TV3a,21884,2022-07-31T20:45:00Z,4,24.5,-200,-200,3268,0
TV3a,21885,2022-07-31T21:00:00Z,4,24.5,-200,-200,3269,0
TV3a,21886,2022-07-31T21:15:00Z,4,27,-200,-200,3270,0
TV3a,21887,2022-07-31T21:30:00Z,4,25.125,-200,-200,3271,0
TV3a,21888,2022-07-31T21:45:00Z,4,28.5625,-200,-200,3271,0
TV3a,21889,2022-07-31T22:00:00Z,4,28.75,-200,-200,3271,0
TV3a,21890,2022-07-31T22:15:00Z,4,25.375,-200,-200,3271,0
TV3a,21891,2022-07-31T22:30:00Z,4,21.75,-200,-200,3270,0
TV3a,21892,2022-07-31T22:45:00Z,4,21.625,-200,-200,3269,0
TV3a,21893,2022-07-31T23:00:00Z,4,21,-200,-200,3269,0
TV3a,21894,2022-07-31T23:15:00Z,4,19.875,-200,-200,3269,0
TV3a,21895,2022-07-31T23:30:00Z,4,19.25,-200,-200,3268,0
TV3a,21896,2022-07-31T23:45:00Z,4,18.625,-200,-200,3267,0
TV3a,21897,2022-08-01T00:00:00Z,4,18.0625,-200,-200,3268,0
TV3a,21898,2022-08-01T00:15:00Z,4,17.625,-200,-200,3268,0
TV3a,21899,2022-08-01T00:30:00Z,4,17.4375,-200,-200,3267,0
TV3a,21900,2022-08-01T00:45:00Z,4,17.3125,-200,-200,3267,0
TV3a,21901,2022-08-01T01:00:00Z,4,17.25,-200,-200,3267,0
TV3a,21902,2022-08-01T01:15:00Z,4,17.25,-200,-200,3267,0
TV3a,21903,2022-08-01T01:30:00Z,4,17.25,-200,-200,3267,0
TV3a,21904,2022-08-01T01:45:00Z,4,17.25,-200,-200,3267,0
TV3a,21905,2022-08-01T02:00:00Z,4,17.1875,-200,-200,3267,0
TV3a,21906,2022-08-01T02:15:00Z,4,17.125,-200,-200,3267,0
TV3a,21907,2022-08-01T02:30:00Z,4,17,-200,-200,3267,0
TV3a,21908,2022-08-01T02:45:00Z,4,17,-200,-200,3266,0
TV3a,21909,2022-08-01T03:00:00Z,4,17,-200,-200,3266,0
TV3a,21910,2022-08-01T03:15:00Z,4,16.875,-200,-200,3266,0
TV3a,21911,2022-08-01T03:30:00Z,4,16.75,-200,-200,3266,0
TV3a,21912,2022-08-01T03:45:00Z,4,16.4375,-200,-200,3266,0
TV3a,21913,2022-08-01T04:00:00Z,4,16.5,-200,-200,3266,0
TV3a,21914,2022-08-01T04:15:00Z,4,16.5625,-200,-200,3267,0
TV3a,21915,2022-08-01T04:30:00Z,4,16.5,-200,-200,3267,0
TV3a,21916,2022-08-01T04:45:00Z,4,16.5,-200,-200,3266,0
TV3a,21917,2022-08-01T05:00:00Z,4,16.375,-200,-200,3266,0
TV3a,21918,2022-08-01T05:15:00Z,4,16.3125,-200,-200,3266,0
TV3a,21919,2022-08-01T05:30:00Z,4,16.25,-200,-200,3265,0
TV3a,21920,2022-08-01T05:45:00Z,4,16.25,-200,-200,3265,0
TV3a,21921,2022-08-01T06:00:00Z,4,16.25,-200,-200,3265,0
TV3a,21922,2022-08-01T06:15:00Z,4,16.375,-200,-200,3265,0
TV3a,21923,2022-08-01T06:30:00Z,4,16.25,-200,-200,3265,0
TV3a,21924,2022-08-01T06:45:00Z,4,16.25,-200,-200,3265,0
TV3a,21925,2022-08-01T07:00:00Z,4,16.25,-200,-200,3265,0
TV3a,21926,2022-08-01T07:15:00Z,4,16.1875,-200,-200,3265,0
TV3a,21927,2022-08-01T07:30:00Z,4,16.25,-200,-200,3265,0
TV3a,21928,2022-08-01T07:45:00Z,4,16.25,-200,-200,3265,0
TV3a,21929,2022-08-01T08:00:00Z,4,16.25,-200,-200,3266,0
TV3a,21930,2022-08-01T08:15:00Z,4,16.125,-200,-200,3265,0
TV3a,21931,2022-08-01T08:30:00Z,4,16.25,-200,-200,3266,0
TV3a,21932,2022-08-01T08:45:00Z,4,16.1875,-200,-200,3265,0
TV3a,21933,2022-08-01T09:00:00Z,4,16.125,-200,-200,3266,0
TV3a,21934,2022-08-01T09:15:00Z,4,16.125,-200,-200,3266,0
TV3a,21935,2022-08-01T09:30:00Z,4,16.0625,-200,-200,3266,0
TV3a,21936,2022-08-01T09:45:00Z,4,15.875,-200,-200,3265,0
TV3a,21937,2022-08-01T10:00:00Z,4,15.9375,-200,-200,3266,0
TV3a,21938,2022-08-01T10:15:00Z,4,16,-200,-200,3266,0
TV3a,21939,2022-08-01T10:30:00Z,4,15.9375,-200,-200,3266,0
TV3a,21940,2022-08-01T10:45:00Z,4,15.875,-200,-200,3266,0
TV3a,21941,2022-08-01T11:00:00Z,4,15.875,-200,-200,3266,0
TV3a,21942,2022-08-01T11:15:00Z,4,15.875,-200,-200,3266,0
TV3a,21943,2022-08-01T11:30:00Z,4,15.75,-200,-200,3266,0
TV3a,21944,2022-08-01T11:45:00Z,4,15.75,-200,-200,3265,0
TV3a,21945,2022-08-01T12:00:00Z,4,15.875,-200,-200,3266,0
TV3a,21946,2022-08-01T12:15:00Z,4,15.875,-200,-200,3267,0
TV3a,21947,2022-08-01T12:30:00Z,4,15.875,-200,-200,3266,0
TV3a,21948,2022-08-01T12:45:00Z,4,16,-200,-200,3266,0
TV3a,21949,2022-08-01T13:00:00Z,4,16.125,-200,-200,3266,0
TV3a,21950,2022-08-01T13:15:00Z,4,16.4375,-200,-200,3266,0
TV3a,21951,2022-08-01T13:30:00Z,4,16.6875,-200,-200,3266,0
TV3a,21952,2022-08-01T13:45:00Z,4,17.1875,-200,-200,3266,0
TV3a,21953,2022-08-01T14:00:00Z,4,17.6875,-200,-200,3266,0
TV3a,21954,2022-08-01T14:15:00Z,4,17.875,-200,-200,3267,0
TV3a,21955,2022-08-01T14:30:00Z,4,18.25,-200,-200,3267,0
TV3a,21956,2022-08-01T14:45:00Z,4,18.625,-200,-200,3267,0
TV3a,21957,2022-08-01T15:00:00Z,4,18.875,-200,-200,3267,0
TV3a,21958,2022-08-01T15:15:00Z,4,18.75,-200,-200,3267,0
TV3a,21959,2022-08-01T15:30:00Z,4,19.0625,-200,-200,3267,0
TV3a,21960,2022-08-01T15:45:00Z,4,19.375,-200,-200,3267,0
TV3a,21961,2022-08-01T16:00:00Z,4,19.75,-200,-200,3267,0
TV3a,21962,2022-08-01T16:15:00Z,4,19.875,-200,-200,3268,0
TV3a,21963,2022-08-01T16:30:00Z,4,20,-200,-200,3267,0
TV3a,21964,2022-08-01T16:45:00Z,4,20.25,-200,-200,3267,0
TV3a,21965,2022-08-01T17:00:00Z,4,20.125,-200,-200,3268,0
TV3a,21966,2022-08-01T17:15:00Z,4,20.375,-200,-200,3268,0
TV3a,21967,2022-08-01T17:30:00Z,4,20.625,-200,-200,3268,0
TV3a,21968,2022-08-01T17:45:00Z,4,20.875,-200,-200,3268,0
TV3a,21969,2022-08-01T18:00:00Z,4,21.25,-200,-200,3268,0
TV3a,21970,2022-08-01T18:15:00Z,4,21.75,-200,-200,3268,0
TV3a,21971,2022-08-01T18:30:00Z,4,21.875,-200,-200,3268,0
TV3a,21972,2022-08-01T18:45:00Z,4,24.625,-200,-200,3268,0
TV3a,21973,2022-08-01T19:00:00Z,4,28.5,-200,-200,3267,0
TV3a,21974,2022-08-01T19:15:00Z,4,28,-200,-200,3268,0
TV3a,21975,2022-08-01T19:30:00Z,4,24.125,-200,-200,3267,0
TV3a,21976,2022-08-01T19:45:00Z,4,23.25,-200,-200,3267,0
TV3a,21977,2022-08-01T20:00:00Z,4,24.5625,-200,-200,3267,0
TV3a,21978,2022-08-01T20:15:00Z,4,21.6875,-200,-200,3265,0
TV3a,21979,2022-08-01T20:30:00Z,4,22.5,-200,-200,3265,0
TV3a,21980,2022-08-01T20:45:00Z,4,21.6875,-200,-200,3265,0
TV3a,21981,2022-08-01T21:00:00Z,4,20.875,-200,-200,3264,0
TV3a,21982,2022-08-01T21:15:00Z,4,20.625,-200,-200,3265,0
TV3a,21983,2022-08-01T21:30:00Z,4,20.625,-200,-200,3264,0
TV3a,21984,2022-08-01T21:45:00Z,4,20.0625,-200,-200,3264,0
TV3a,21985,2022-08-01T22:00:00Z,4,19.375,-200,-200,3264,0
TV3a,21986,2022-08-01T22:15:00Z,4,19.0625,-200,-200,3264,0
TV3a,21987,2022-08-01T22:30:00Z,4,18.5,-200,-200,3264,0
TV3a,21988,2022-08-01T22:45:00Z,4,18.3125,-200,-200,3264,0
TV3a,21989,2022-08-01T23:00:00Z,4,18.5,-200,-200,3264,0
TV3a,21990,2022-08-01T23:15:00Z,4,18.625,-200,-200,3264,0
TV3a,21991,2022-08-01T23:30:00Z,4,18.375,-200,-200,3264,0
TV3a,21992,2022-08-01T23:45:00Z,4,18.375,-200,-200,3264,0
TV3a,21993,2022-08-02T00:00:00Z,4,18.125,-200,-200,3264,0
TV3a,21994,2022-08-02T00:15:00Z,4,18,-200,-200,3264,0
TV3a,21995,2022-08-02T00:30:00Z,4,17.75,-200,-200,3264,0
TV3a,21996,2022-08-02T00:45:00Z,4,17.625,-200,-200,3264,0
TV3a,21997,2022-08-02T01:00:00Z,4,17.375,-200,-200,3264,0
TV3a,21998,2022-08-02T01:15:00Z,4,17.25,-200,-200,3264,0
TV3a,21999,2022-08-02T01:30:00Z,4,17.125,-200,-200,3264,0
TV3a,22000,2022-08-02T01:45:00Z,4,17.0625,-200,-200,3264,0
TV3a,22001,2022-08-02T02:00:00Z,4,17,-200,-200,3264,0
TV3a,22002,2022-08-02T02:15:00Z,4,16.875,-200,-200,3264,0
TV3a,22003,2022-08-02T02:30:00Z,4,16.875,-200,-200,3264,0
TV3a,22004,2022-08-02T02:45:00Z,4,16.875,-200,-200,3264,0
TV3a,22005,2022-08-02T03:00:00Z,4,17,-200,-200,3263,0
TV3a,22006,2022-08-02T03:15:00Z,4,17,-200,-200,3264,0
TV3a,22007,2022-08-02T03:30:00Z,4,17.0625,-200,-200,3264,0
TV3a,22008,2022-08-02T03:45:00Z,4,17,-200,-200,3264,0
TV3a,22009,2022-08-02T04:00:00Z,4,17,-200,-200,3264,0
TV3a,22010,2022-08-02T04:15:00Z,4,16.9375,-200,-200,3264,0
TV3a,22011,2022-08-02T04:30:00Z,4,16.8125,-200,-200,3264,0
TV3a,22012,2022-08-02T04:45:00Z,4,16.75,-200,-200,3264,0
TV3a,22013,2022-08-02T05:00:00Z,4,16.75,-200,-200,3263,0
TV3a,22014,2022-08-02T05:15:00Z,4,16.75,-200,-200,3263,0
TV3a,22015,2022-08-02T05:30:00Z,4,16.625,-200,-200,3263,0
TV3a,22016,2022-08-02T05:45:00Z,4,16.625,-200,-200,3263,0
TV3a,22017,2022-08-02T06:00:00Z,4,16.375,-200,-200,3263,0
TV3a,22018,2022-08-02T06:15:00Z,4,16.4375,-200,-200,3263,0
TV3a,22019,2022-08-02T06:30:00Z,4,16.625,-200,-200,3263,0
TV3a,22020,2022-08-02T06:45:00Z,4,16.4375,-200,-200,3263,0
